id,x,y,z,colorb_v,lum,absmag,appmag,texnum,distly,dcalc,plx,plxerr,vx,vy,vz,speed,hipnum,name
54864,79.6317,-93.8736,159.1568,1.137,131.00484,-0.57,5.95,1,655.94,1,4.97,18.11,-10.807,-10.516,-3.312,15.438,64224,HIP64224 HD114287 Gli 50Vir 
17331,-126.9089,-45.5904,-101.7313,0.82,92.33294,-0.19,5.95,1,550.68,1,5.92,12.84,4.308,4.294,-11.826,13.299,19996,HIP19996 HD27179 Gli  
41443,63.8304,-529.8214,23.3956,-0.196,923.31787,-2.69,5.95,1,1741.38,2,1.91,26.7,-26.609,-13.206,-21.296,36.551,48527,HIP48527 HD85953 Gli  
31052,-73.9193,-161.1883,-21.0243,-0.167,103.18677,-0.31,5.95,1,582.14,1,5.6,16.43,-5.655,2.795,-8.012,10.197,36345,HIP36345 HD59499 Gli  
23573,-37.5409,-16.9637,-10.1464,0.671,5.8248,2.81,5.95,1,138.31,1,23.57,3.9,-35.835,-27.735,-35.965,57.852,27253,HIP27253 HD38529 Gli  
70485,427.8457,-135.231,3.7293,1.609,651.56671,-2.31,5.95,1,1462.84,2,2.81,29.54,35.933,-55.568,8.528,66.721,82650,HIP82650 HD152161 Gli  
38308,-13.9492,-2.5924,12.8449,0.509,1.1853,4.54,5.95,1,62.39,1,52.25,1.67,-34.864,-13.607,7.887,38.247,44897,HIP44897 HD78366 Gli  
51753,15.7955,-37.6764,49.987,0.046,13.48644,1.9,5.95,1,210.46,1,15.49,4.84,-11.877,-16.18,-1.886,20.16,60595,HIP60595 HD108107 Gli  
100427,25.8084,-27.5496,-50.2545,0.071,12.78379,1.96,5.95,1,204.9,1,15.91,3.39,-30.037,-3.547,7.445,31.149,118092,HIP118092 HD224361 Gli  
17550,-98.7393,37.4331,-10.8924,0.902,36.46685,0.82,5.95,1,346.07,1,9.42,8.39,-35.258,-5.145,-8.824,36.708,20241,HIP20241 HD27278 Gli  
85376,50.7719,257.3081,10.1866,1.416,222.92058,-1.15,5.95,1,855.64,1,3.81,14.17,50.857,18.617,-33.091,63.466,100501,HIP100501 HD194193 Gli  
38303,-22.245,-8.1125,20.4238,0.706,3.16405,3.47,5.95,1,101.94,1,31.98,3,-34.033,-56.363,1.988,65.871,44892,HIP44892 HD78418 Gli 75Cnc 
44943,-163.6107,139.2954,218.002,-0.365,303.19617,-1.48,5.95,1,997.88,2,2.88,22.57,9.077,-0.407,-2.276,9.367,52577,HIP52577 HD92839 Gli  
35927,-91.9165,-237.2704,36.5893,0.046,213.84584,-1.1,5.95,1,838.05,1,3.89,16.45,-28.401,17.49,-25.42,41.936,42147,HIP42147 HD73072 Gli  
45577,130.4574,-366.5502,-13.7374,1.086,490.46097,-2,5.95,1,1269.17,2,1.96,30.1,9.794,-0.285,2.323,10.069,53334,HIP53334 HD94683 Gli  
11036,-84.889,89.9542,15.788,0.144,50.30965,0.47,5.95,1,406.48,1,8.02,7.86,-19.632,-5.11,-11.827,23.482,12821,HIP12821 HD16769 Gli  
34676,-7.1134,-9.9951,2.7928,0.902,0.51225,5.45,5.95,1,41.02,1,79.48,0.97,-11.798,-87.293,12.055,88.907,40693,HIP40693 HD69830 Gli  
98941,17.9763,34.9274,-100.2191,1.086,37.49459,0.79,5.95,1,350.91,1,9.29,9.69,-10.278,-34.51,-12.591,38.146,116368,HIP116368 HD221745 Gli  
83727,84.4357,4.2247,-47.1599,0.82,30.3249,1.02,5.95,1,315.59,1,10.33,7.84,16.654,2.702,-19.638,25.891,98461,HIP98461 HD189195 Gli  
71984,30.0604,-6.1084,-0.06,0.54,3.04484,3.52,5.95,1,100,1,32.6,5.21,-10.141,-33.746,5.955,35.736,84425,HIP84425 HD155826 Gli  
37447,-96.0675,-192.3274,70.4819,1.038,165.63629,-0.82,5.95,1,737.56,1,4.42,19.46,-21.767,-62.182,2.054,65.914,43899,HIP43899 HD76579 Gli  
27182,-169.5776,-159.4889,-37.8353,1.086,179.99831,-0.91,5.95,1,768.87,1,4.24,17.92,4.115,-15.897,-11.136,19.841,31599,HIP31599 HD47182 Gli  
77149,66.5168,-69.5095,-46.4566,0.991,36.93587,0.81,5.95,1,348.29,1,9.36,5.88,11.385,-19.016,2.213,22.274,90606,HIP90606 HD167714 Gli  
30078,-86.9185,-87.2388,1.0803,0.902,49.07813,0.5,5.95,1,401.48,1,8.12,9.61,14.852,2.925,15.141,21.41,35127,HIP35127 HD56207 Gli  
74889,83.5089,42.0028,20.0458,0.095,29.57582,1.05,5.95,1,311.66,1,10.46,11.19,-5.777,-0.936,-11.254,12.685,87875,HIP87875 HD163624 Gli  
99236,-37.2362,69.1682,18.2447,0.095,21.04538,1.42,5.95,1,262.9,1,12.4,4.35,-3.558,-2.241,4.468,6.136,116714,HIP116714 HD222386 Gli  
30018,-48.5361,-157.2115,-39.4846,-0.138,92.64568,-0.19,5.95,1,551.61,1,5.91,8.12,-7.08,-16.879,-0.396,18.308,35054,HIP35054 HD56410 Gli  
6424,-31.7279,28.7798,-41.5853,0.266,11.53375,2.07,5.95,1,194.63,1,16.75,4.9,-34.227,-23.961,12.092,43.495,7447,HIP7447 HD9780 Gli  
50299,93.0676,-180.1609,4.942,1.542,133.13931,-0.59,5.95,1,661.26,1,4.93,11.76,-18.967,-15.484,-5.646,25.127,58921,HIP58921 HD104933 Gli  
20210,-51.4427,12.7386,-1.6539,0.396,9.09739,2.33,5.95,1,172.85,1,18.86,6.68,-5.846,3.002,-2.587,7.063,23261,HIP23261 HD31761 Gli 5Aur 
29477,-21.4992,-162.4125,-55.6107,0.902,95.97194,-0.23,5.96,1,564.01,1,5.78,8.65,-13.59,7.745,-3.577,16.046,34349,HIP34349 HD54732 Gli  
97884,60.2942,75.0644,-226.3845,0.991,194.04344,-0.99,5.96,1,801.99,2,2.92,34.25,-8.073,2.928,3.647,9.33,115144,HIP115144 HD219879 Gli  
85164,49.7402,72.5661,-19.7722,0.144,26.06975,1.18,5.96,1,293.96,1,11.09,7.21,-2.407,-6.675,1.788,7.318,100256,HIP100256 HD193472 Gli  
60459,43.3384,-8.4614,62.2684,0.144,18.68346,1.55,5.96,1,248.85,1,13.1,9.77,-3.52,6.482,-10.516,12.845,70894,HIP70894 HD127167 Gli  
79597,453.7684,137.5797,-93.2187,0.902,748.73969,-2.46,5.96,1,1575.37,2,2.2,40,2.158,-11.281,-12.137,16.71,93537,HIP93537 HD176884 Gli  
85860,-23.6551,52.8441,24.7679,0.902,12.71449,1.96,5.96,1,205.29,1,15.88,3.27,-53.499,-49.661,5.093,73.173,101082,HIP101082 HD196925 Gli 74Dra 
57200,314.2462,-334.6686,164.9239,-0.03,762.94336,-2.48,5.96,1,1590.24,1,2.05,71.71,-30.853,-13.964,-0.985,33.88,66984,HIP66984 HD119361 Gli  
36122,-89.9297,-16.6814,65.6961,0.991,40.66062,0.7,5.96,1,367.12,1,8.88,8.9,-11.753,-0.866,-7.935,14.207,42365,HIP42365 HD73192 Gli  
38898,-80.2511,10.106,78.1711,0.046,40.56919,0.7,5.96,1,366.7,1,8.89,9.56,16.961,4.718,-5.916,18.572,45590,HIP45590 HD79763 Gli  
87830,90.4054,1201.4061,-6.2981,-0.392,4654.1875,-4.44,5.96,1,3927.71,1,0.83,73.49,9.916,-1.746,-6.704,12.097,103371,HIP103371 HD199579 Gli  
29141,-387.8229,-127.3116,74.5552,1.51,552.03412,-2.13,5.96,1,1352.7,1,2.41,39,8.303,25.618,55.166,61.388,33929,HIP33929 HD52554 Gli  
21516,-16.8407,-14.0738,-11.8277,0.54,1.99294,3.98,5.96,1,81.28,1,40.11,1.89,-31.296,-43.238,23.077,58.15,24786,HIP24786 HD34721 Gli  
69909,188.5122,-93.0267,-17.8243,0.82,142.70636,-0.66,5.96,1,687.76,1,4.74,16.24,2.452,-11.818,5.711,13.353,81966,HIP81966 HD150576 Gli  
58426,49.1101,-58.8433,-5.8086,0.266,18.94285,1.53,5.96,1,250.58,1,13.01,4.84,-37.654,-20.735,10.384,44.222,68455,HIP68455 HD121932 Gli  
52230,37.7125,-63.3675,-0.9221,0.217,17.43735,1.62,5.96,1,240.41,1,13.56,4.28,-12.603,0.721,1.353,12.696,61158,HIP61158 HD109000 Gli  
22962,-539.3154,-318.0473,-217.6618,-0.211,1408.80859,-3.15,5.96,1,2160.94,2,2.08,36.06,-12.813,-9.138,-4.687,16.42,26535,HIP26535 HD37481 Gli  
37176,-9.4921,-2.8648,7.6633,0.82,0.50349,5.47,5.96,1,40.85,1,79.8,1.05,-44.136,-18.393,-3.119,47.917,43587,HIP43587 HD75732 Gli Rho1 Cnc 
33795,-162.4738,-57.7908,84.2787,1.609,118.1203,-0.46,5.96,1,625.72,1,5.21,14.97,-31.598,-15.662,7.201,35.994,39659,HIP39659 HD66875 Gli Mu1 Cnc 
40316,-9.3148,-100.7219,21.5061,0.991,34.28838,0.89,5.96,1,337.13,1,9.67,7.03,-11.219,-21.659,-4.382,24.783,47224,HIP47224 HD83441 Gli  
37146,-126.4856,10.7725,105.4314,0.902,87.30815,-0.13,5.96,1,537.95,1,6.06,13.37,-25.24,-22.566,7.734,34.729,43553,HIP43553 HD75523 Gli  
29194,-70.829,-34.7048,9.3628,0.095,20.22779,1.46,5.96,1,258.94,1,12.59,7.78,8.672,9.653,-9.21,15.912,34002,HIP34002 HD52913 Gli  
91244,5.5778,15.2084,-8.7108,0.54,1.08463,4.64,5.96,1,59.96,1,54.37,1.56,-14.168,-15.227,-13.064,24.561,107350,HIP107350 HD206860 Gli  
76171,-11.8904,75.6946,41.4337,0.946,24.32855,1.26,5.96,1,283.97,1,11.48,4.27,25.975,3.112,-9.947,27.988,89448,HIP89448 HD168653 Gli 37Dra 
7416,-29.5057,32.5643,-7.6427,0.396,6.37865,2.71,5.96,1,145.41,1,22.42,2.99,-2.091,-18.742,-19.044,26.801,8598,HIP8598 HD11151 Gli  
13822,7.8485,-28.0091,-26.4161,0.342,4.95022,2.99,5.96,1,128.09,1,25.45,1.96,-1.37,-1.067,-2.658,3.175,15968,HIP15968 HD21722 Gli  
93677,46.2095,48.6045,-85.3896,0.902,37.79903,0.78,5.96,1,353.96,1,9.21,8.79,-15.024,5.412,-49.264,51.788,110179,HIP110179 HD211676 Gli 45Aqr 
40473,-103.8541,72.3265,108.4481,1.137,89.06304,-0.15,5.96,1,543.33,1,6,10.33,-39.877,-18.168,13.253,45.78,47401,HIP47401 HD83126 Gli  
23834,-141.4767,-56.682,-30.9559,0.991,77.54933,0,5.96,1,507,1,6.43,12.75,-35.271,-37.198,-14.589,53.298,27560,HIP27560 HD39051 Gli  
48231,2.162,-8.1946,4.3765,0.902,0.29171,6.06,5.96,1,31.1,1,104.84,0.77,-47.773,42.682,-19.764,67.042,56452,HIP56452 HD100623 Gli  
30040,-12.9445,-112.7578,-36.3902,0.902,45.54871,0.58,5.96,1,388.56,1,8.39,6.08,-26.132,33.096,-5.587,42.538,35084,HIP35084 HD56705 Gli  
56730,72.811,-82.2438,35.618,0.82,42.75277,0.65,5.96,1,376.44,1,8.66,8.78,-13.408,-28.093,6.287,31.757,66427,HIP66427 HD118338 Gli  
92229,-98.3002,378.8837,42.2434,1.609,496.97278,-2.02,5.96,1,1283.46,1,2.54,19.29,-27.155,-31.556,4.165,41.84,108505,HIP108505 HD209112 Gli  
59016,117.445,-116.9716,27.7651,-0.005,90.56618,-0.17,5.96,1,547.9,1,5.95,11.6,-9.546,-27.587,7.429,30.123,69174,HIP69174 HD123515 Gli  
91203,28.9026,23.4017,-36.931,0.192,8.80731,2.36,5.96,1,170.86,1,19.08,4.98,0.343,-0.801,8.511,8.556,107302,HIP107302 HD206677 Gli 45Cap 
28864,-198.2429,-117.1369,13.3234,0.82,170.56966,-0.85,5.96,1,751.91,2,3.52,24.72,-17.344,-11.21,-3.742,20.988,33603,HIP33603 HD51814 Gli  
33691,-34.4039,-408.8117,-72.8042,0.706,556.64392,-2.14,5.96,1,1358.33,1,2.4,19.17,-11.667,-20.292,-18.316,29.721,39527,HIP39527 HD67249 Gli  
19428,-30.8137,30.0363,15.1512,0.241,6.67297,2.66,5.96,1,148.72,1,21.92,2.6,-20.714,-19.747,-10.596,30.517,22361,HIP22361 HD29678 Gli  
90636,-2.8383,188.6566,-16.4524,1.677,115.00908,-0.43,5.96,1,617.42,1,5.28,11.93,-44.551,-19.342,-37.157,61.152,106642,HIP106642 HD205730 Gli  
8304,-49.8878,19.2659,-85.8121,0.706,32.77988,0.94,5.96,1,329.63,1,9.89,8.9,-41.445,-29.415,-28.961,58.495,9631,HIP9631 HD12641 Gli 61Cet 
23989,-274.155,-41.334,-16.1924,-0.005,247.30479,-1.26,5.96,1,905.39,2,2.38,40.76,-5.852,-0.056,-8.571,10.378,27747,HIP27747 HD39286 Gli  
1475,94.5601,-134.8385,-136.1399,1.038,146.38895,-0.69,5.96,1,696.58,1,4.68,11.32,-0.22,-25.258,-18.931,31.566,1706,HIP1706 HD1801 Gli  
34888,35.7501,-713.3126,-150.667,-0.211,1708.27917,-3.36,5.96,1,2379.56,1,1.37,32.12,-9.126,-4.943,-7.989,13.097,40932,HIP40932 HD70839 Gli  
8866,-117.1294,79.941,-99.6322,0.902,96.30489,-0.23,5.96,1,564.99,1,5.77,16.46,-24.912,-24.248,6.267,35.325,10296,HIP10296 HD13522 Gli  
44568,54.9884,-185.6154,-0.7966,1.478,120.16278,-0.47,5.96,1,631.11,2,5.03,23.46,-41.687,-86.257,-32.378,101.126,52127,HIP52127 HD92436 Gli  
57151,69.3481,-73.8415,37.7575,0.902,37.47283,0.79,5.96,1,352.43,1,9.25,8.65,9.931,-51.772,14.211,54.598,66924,HIP66924 HD119250 Gli  
35221,-53.3606,-83.953,23.1981,0.095,33.45296,0.91,5.96,1,332.99,1,9.79,7.35,-7.294,12.272,0.383,14.281,41328,HIP41328 HD71267 Gli  
63691,42.6666,-28.3772,7.3057,0.095,8.58985,2.39,5.96,1,168.74,1,19.32,3.93,-5.772,4.658,-2.38,7.789,74696,HIP74696 HD135235 Gli  
18980,-29.9811,8.2245,-2.868,0.54,3.09661,3.5,5.97,1,101.78,1,32.03,2.84,-63.236,-17.96,13.733,67.156,21847,HIP21847 HD29645 Gli  
41677,-89.0363,39.8214,104.6584,0.82,65.01982,0.19,5.97,1,466.38,1,6.99,9.16,36.458,-46.274,3.935,59.042,48802,HIP48802 HD85945 Gli  
19720,-105.6498,10.7233,-18.9768,0.317,36.96925,0.81,5.97,1,351.67,1,9.27,9.17,-51.74,-21.973,-0.224,56.213,22697,HIP22697 HD30912 Gli  
20704,-26.7375,-17.2015,-17.3771,0.603,4.17044,3.17,5.97,1,118.12,1,27.6,2.43,-44.045,-52.788,-16.547,70.713,23831,HIP23831 HD33093 Gli  
8218,-133.2287,82.6382,-161.6497,1.542,161.09802,-0.79,5.97,1,734.11,2,3.86,25.39,4.006,-4.356,0.172,5.92,9533,HIP9533 HD12479 Gli  
3931,-63.7817,95.8435,7.0208,0.021,42.26315,0.66,5.97,1,376.01,1,8.67,6.92,-15.611,-20.728,-7.084,26.899,4572,HIP4572 HD5550 Gli  
35153,-90.1967,-539.1519,-27.5792,-0.167,951.73083,-2.72,5.97,1,1784.33,2,1.05,68.57,-25.06,-1.68,-22.45,33.687,41250,HIP41250 HD71302 Gli  
4991,-69.1876,80.0295,-111.0496,-0.03,74.73171,0.04,5.97,1,500,1,6.52,12.12,25.982,1.406,-9.86,27.826,5778,HIP5778 HD7374 Gli 87Psc 
43145,13.3472,-164.2766,36.9954,-0.005,90.64767,-0.17,5.97,1,550.68,1,5.92,9.8,-17.976,-21.773,-7.95,29.332,50480,HIP50480 HD89461 Gli  
4755,-78.166,85.1894,-200.8107,1.086,170.57306,-0.85,5.97,1,755.39,2,3.63,23.14,10.756,-0.287,-15.535,18.898,5510,HIP5510 HD7014 Gli 33Cet 
89861,-42.9401,92.1642,39.0922,0.743,37.69769,0.78,5.97,1,355.12,1,9.18,5.01,-14.161,5.625,-18.029,23.606,105727,HIP105727 HD205072 Gli  
86631,18.3503,143.1029,2.715,0.991,66.15057,0.17,5.97,1,470.42,1,6.93,7.79,57.563,-11.365,16.149,60.856,101986,HIP101986 HD197139 Gli  
75838,5.7504,43.9569,23.1242,0.946,7.94219,2.48,5.97,1,163,1,20,2.55,-62.779,-14.695,-31.07,71.571,89047,HIP89047 HD167042 Gli  
14736,-24.4015,-5.3093,-24.7533,0.946,3.92772,3.24,5.97,1,114.63,1,28.44,2.71,-32.548,-26.089,-58.013,71.453,17027,HIP17027 HD22713 Gli 21Eri 
23854,-239.5459,-106.7573,-58.4684,0.82,229.36375,-1.18,5.97,1,875.95,2,2.89,28.72,-20.447,-15.724,-8.16,27.054,27588,HIP27588 HD39118 Gli  
23724,-13.0477,-7.3452,-4.2487,0.671,0.76958,5.01,5.97,1,50.74,1,64.25,1.85,-31.339,-32.219,-13.484,46.925,27435,HIP27435 HD38858 Gli  
82328,114.1525,33.6681,-44.9694,0.902,51.42271,0.45,5.97,1,414.76,1,7.86,12.34,-26.956,-5.125,-9.588,29.066,96760,HIP96760 HD185467 Gli  
15742,-36.4944,4.5208,-19.0722,0.369,5.45162,2.88,5.97,1,135.05,1,24.14,3.73,-45.472,-18.243,-2.796,49.074,18170,HIP18170 HD24357 Gli  
89035,74.6186,9.4559,-70.9705,0.902,33.97403,0.9,5.97,1,337.13,1,9.67,8.27,-12.735,0.637,-11.547,17.203,104752,HIP104752 HD201852 Gli  
6823,-97.8538,95.5215,-84.0529,0.902,81.851,-0.06,5.97,1,523.27,1,6.23,12.84,0.946,6.265,-8.963,10.976,7906,HIP7906 HD10348 Gli  
5604,-129.0718,138.4392,-169.095,1.137,204.64806,-1.05,5.97,1,827.41,1,3.94,17.26,11.109,-4.257,-4.413,12.688,6492,HIP6492 HD8388 Gli  
12749,-123.0014,25.2524,-99.5745,-0.03,81.58887,-0.05,5.97,1,522.44,1,6.24,16.51,-18.191,-25.6,-6.104,31.993,14764,HIP14764 HD19698 Gli  
23301,-40.7068,-24.6888,-15.7635,0.342,7.99006,2.47,5.97,1,163.49,1,19.94,4.16,4.361,11.344,10.573,16.109,26926,HIP26926 HD38089 Gli  
22834,-380.6226,-97.2598,-76.5305,1.086,508.90335,-2.04,5.97,1,1304.77,2,3.97,20.65,98.852,-49.737,92.404,144.166,26386,HIP26386 HD37171 Gli  
65070,5.2414,78.0798,92.7585,1.086,46.78921,0.55,5.97,1,395.63,1,8.24,6.55,-6.459,-13.298,-2.183,14.944,76311,HIP76311 HD139357 Gli  
57622,-25.3995,65.9711,98.2828,0.636,46.56289,0.55,5.97,1,394.67,1,8.26,6.9,61.559,-7.224,21.795,65.701,67485,HIP67485 HD120787 Gli  
74060,109.3277,-51.0025,-30.8977,0.82,49.26846,0.49,5.97,1,405.98,1,8.03,9.71,-0.383,3.889,-10.427,11.135,86871,HIP86871 HD160720 Gli  
92631,226.7923,98.9847,-328.4503,-0.167,537.24866,-2.1,5.97,1,1340.62,2,2.89,25.95,-7.181,-8.956,-30.503,32.592,108975,HIP108975 HD209522 Gli  
13250,-157.8375,85.6722,-49.2482,0.071,110.167,-0.38,5.97,1,607.08,1,5.37,14.15,-25.628,-13.681,-4.733,29.434,15334,HIP15334 HD20346 Gli  
84292,34.3346,30.1682,-14.2314,0.946,7.27986,2.57,5.97,1,156.06,1,20.89,4.26,-2.308,2.053,-30.339,30.496,99171,HIP99171 HD191067 Gli 64Aql 
55993,28.7083,-23.435,65.4207,0.192,17.9596,1.59,5.97,1,245.11,1,13.3,6.32,-42.239,-16.919,-13.177,47.371,65545,HIP65545 HD116831 Gli  
25679,-177.6456,-172.3373,-66.9934,-0.196,208.86749,-1.07,5.97,1,835.9,1,3.9,18.46,-10.817,-3.085,-13.18,17.328,29771,HIP29771 HD43544 Gli  
24288,-182.8199,-59.7192,-25.8452,0.021,119.63304,-0.47,5.97,1,632.62,2,4.68,20.73,-15.723,-11.821,-5.748,20.494,28110,HIP28110 HD39985 Gli  
72179,36.6551,72.5071,54.8708,0.781,30.53513,1.01,5.97,1,319.61,1,10.2,5.49,-49.994,-31.547,-20.992,62.732,84656,HIP84656 HD156891 Gli  
44742,132.9844,-258.9323,-96.7669,-0.11,298.92682,-1.46,5.97,1,1000,1,3.26,14.72,-17.905,-15.236,-14.864,27.815,52340,HIP52340 HD93237 Gli  
96731,24.9412,21.8303,-69.3501,0.902,18.76919,1.54,5.97,1,250.58,1,13.01,6,50.472,0.405,-55.001,74.65,113801,HIP113801 HD217703 Gli  
93169,103.4274,838.5803,-399.4052,0.902,2774.80518,-3.88,5.97,1,3046.73,1,1.07,65.42,-41.934,-11.755,-18.739,47.411,109602,HIP109602 HD210762 Gli  
89432,122.8723,233.7782,-127.6123,1.137,273.32153,-1.37,5.97,1,956.21,2,2.6,29.62,-52.612,-31.625,10.557,62.287,105224,HIP105224 HD202951 Gli  
94812,45.2592,27.3019,-89.0086,0.946,34.04441,0.89,5.97,1,337.47,1,9.66,8.8,-10.464,-4.814,-6.333,13.144,111515,HIP111515 HD213986 Gli  
97068,-1.5663,32.4445,-23.2334,0.144,5.06677,2.96,5.97,1,130.19,1,25.04,3.39,-13.709,-16.611,-9.547,23.559,114189,HIP114189 HD218396 Gli  
68156,203.9379,-1.4735,92.7033,1.038,159.43704,-0.78,5.97,1,730.32,2,3.77,22.55,-45.451,-14.946,-1.698,47.875,79938,HIP79938 HD146850 Gli  
54253,15.7557,-15.1668,120.8879,0.902,47.94588,0.52,5.97,1,400.49,1,8.14,9.58,1.796,-12.245,-0.046,12.376,63533,HIP63533 HD113095 Gli 38Com 
63038,79.0906,-38.0665,38.3467,-0.63,29.14735,1.06,5.97,1,312.26,1,10.44,9.2,0,0,0,0,73937,HIP73937 HD133652 Gli  
57419,15.683,8.8654,81.5766,0.423,22.17235,1.36,5.97,1,272.35,1,11.97,6.52,10.83,-18.397,19.848,29.149,67239,HIP67239 HD120064 Gli 3Boo 
73804,241.2523,142.8056,93.301,0.781,277.34506,-1.38,5.97,1,963.23,2,2.63,29.66,-21.457,-18.482,-6.884,29.144,86575,HIP86575 HD160781 Gli  
90382,84.4997,16.7028,-92.3205,0.071,50.64653,0.46,5.97,1,411.62,1,7.92,11.36,14.961,1.471,-10.985,18.619,106340,HIP106340 HD204854 Gli 6PsA 
17882,-45.8043,2.3076,-17.3078,0.369,7.63378,2.52,5.97,1,159.8,1,20.4,3.63,-45.913,-19.512,0.197,49.887,20614,HIP20614 HD27901 Gli  
11774,-31.6307,6.8639,-30.5735,0.451,6.29768,2.73,5.97,1,145.15,1,22.46,3.96,-33.26,-14.071,-30.083,47.003,13679,HIP13679 HD18262 Gli  
75928,107.4506,188.1774,88.8231,0.095,172.64111,-0.87,5.98,1,763.47,1,4.27,15.46,-24.157,-9.211,-19.711,32.51,89156,HIP89156 HD166988 Gli  
88080,36.8493,54.5809,-29.6008,0.192,16.40969,1.69,5.98,1,235.38,1,13.85,7.94,-26.572,-19.688,-0.096,33.071,103652,HIP103652 HD199942 Gli  
95201,164.1691,-90.7362,-239.8337,1.086,291.81122,-1.44,5.98,1,992.59,2,2.66,24.81,-82.684,-16.552,-20.679,86.823,111967,HIP111967 HD214632 Gli  
91060,33.3194,381.2401,-88.757,-0.321,485.79825,-1.99,5.98,1,1280.69,2,1.63,44.79,-9.335,6.832,-6.053,13.056,107129,HIP107129 HD206570 Gli  
35516,-20.4314,-191.4307,-14.3258,-0.056,117.31148,-0.45,5.98,1,629.34,1,5.18,10.23,-17.647,3.405,-16.182,24.183,41674,HIP41674 HD72232 Gli  
10819,-23.0046,-5.0473,-43.2939,0.396,7.64603,2.52,5.98,1,160.67,1,20.29,4.63,-0.41,7.836,8.528,11.589,12562,HIP12562 HD16825 Gli  
63577,59.6547,71.5667,153.4656,1.137,101.45876,-0.29,5.98,1,585.28,1,5.57,12.21,43.13,16.629,-4.782,46.471,74561,HIP74561 HD135438 Gli  
24662,-197.5022,56.6136,45.925,0.902,139.51241,-0.64,5.98,1,686.32,1,4.75,15.79,-16.362,-7.497,5.261,18.751,28562,HIP28562 HD40486 Gli  
38748,-99.6209,-17.0785,96.1036,0.743,61.22964,0.26,5.98,1,454.67,1,7.17,12.55,-106.16,22.34,-45.945,117.814,45412,HIP45412 HD79452 Gli  
14374,-55.5745,39.1393,-0.9991,0.095,14.54704,1.82,5.98,1,221.62,1,14.71,5.3,11.624,5.031,-8.2,15.089,16599,HIP16599 HD21819 Gli  
5789,-24.9069,30.0939,-13.4211,0.451,5.37045,2.9,5.98,1,134.66,1,24.21,3.06,-38.059,9.829,-19.305,43.793,6711,HIP6711 HD8671 Gli  
19841,-261.4984,-86.0657,-131.0255,-0.11,292.60345,-1.44,5.98,1,993.93,2,3.38,29.88,-14.936,-9.179,-11.701,21.077,22840,HIP22840 HD31331 Gli  
14145,-15.5237,-66.5299,-90.6461,0.071,40.55535,0.7,5.98,1,370.03,1,8.81,6.36,-25.576,-42.404,-8.755,50.288,16339,HIP16339 HD21981 Gli  
93049,33.5086,50.6406,-61.5055,0.902,23.51437,1.3,5.98,1,281.76,1,11.57,7.43,-33.047,-16.856,-1.774,37.14,109466,HIP109466 HD210434 Gli  
82397,236.0089,290.4964,-28.8646,-0.11,443.58557,-1.89,5.98,1,1223.79,2,1.98,41.41,7.103,-12.941,-7.278,16.458,96840,HIP96840 HD185936 Gli  
72839,183.3757,-8.8864,9.2456,0.008,106.36584,-0.34,5.98,1,599.26,1,5.44,15.81,2.291,-15.943,-1.711,16.198,85442,HIP85442 HD157955 Gli  
30956,-145.8842,-227.1487,-12.9349,-0.11,229.93047,-1.18,5.98,1,881.08,1,3.7,18.92,-14.948,-22.296,-2.908,27,36236,HIP36236 HD59136 Gli  
448,-9.198,18.0255,-1.3856,0.706,1.29511,4.44,5.98,1,66.13,1,49.3,2.13,-16.152,-21.688,-1.78,27.1,518,HIP518 HD123 Gli  
30815,-269.7119,-243.05,31.5568,-0.63,418.06393,-1.83,5.98,1,1188.06,2,1.72,48.26,-15.505,-11.374,-9.395,21.402,36055,HIP36055 HD58526 Gli  
6676,-74.8518,64.2118,-98.3453,0.991,61.0592,0.26,5.98,1,454.04,1,7.18,12.53,-52.153,-28.163,-9.068,59.961,7740,HIP7740 HD10164 Gli 105Psc 
75418,107.8571,-7.5526,-13.2693,0.991,37.35206,0.79,5.98,1,355.12,1,9.18,8.5,-0.998,-10.568,2.69,10.951,88550,HIP88550 HD164870 Gli  
66020,84.4155,37.7354,98.2971,0.991,57.32758,0.33,5.98,1,439.95,1,7.41,13.63,24.532,-45.562,-21.933,56.203,77412,HIP77412 HD141353 Gli  
21555,-75.1973,-89.5918,-70.9409,0.021,58.90677,0.3,5.98,1,445.96,1,7.31,8.34,-10.096,-15.162,-14.486,23.274,24831,HIP24831 HD34868 Gli  
71371,126.6927,-25.7015,4.896,0.071,52.67942,0.42,5.98,1,421.73,1,7.73,10.48,-9.57,-6.667,-0.42,11.671,83693,HIP83693 HD154310 Gli  
99249,-58.9335,111.1447,26.3602,0.82,52.00448,0.43,5.98,1,419.02,1,7.78,7.71,-0.589,9.938,6.789,12.05,116728,HIP116728 HD222387 Gli  
58462,35.9936,-7.4026,80.2478,0.071,24.52111,1.25,5.98,1,287.73,1,11.33,6.71,3.709,10.024,-18.934,21.742,68498,HIP68498 HD122365 Gli  
19103,-94.4534,-45.9908,-66.5832,0.369,48.6954,0.51,5.98,1,405.47,1,8.04,17.29,-38.183,-38.682,-20.182,57.978,21986,HIP21986 HD30020 Gli 55bEri 
63277,119.5078,-67.6612,40.8061,0.743,64.60843,0.2,5.98,1,467.05,1,6.98,11.75,-28.719,-4.164,-2.973,29.171,74224,HIP74224 HD134255 Gli  
